/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vi.-nomenclatura-degli-oggetti-digitali.html,33,16,00:00:16,1,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vii.-voci-di-costo.html,33,16,00:00:02,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/introduzione.html,32,15,00:00:53,2,"0,00%","15,62%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/principi-per-il-riuso-delle-riproduzioni-digitali-del-patrimonio-culturale-e-dei-relativi-metadati.html,32,10,00:00:40,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/metadati/lo-standard-mets.html,32,16,00:00:26,1,"0,00%","6,25%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/la-definizione-di-prodotti-e-servizi-digitali/servizi-digitali-per-la-gestione.html,32,17,00:01:22,1,"0,00%","18,75%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/crediti.html,31,17,00:00:28,2,"50,00%","12,90%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/contesto-normativo/la-direttiva-2019790-copyright-e-il-d.lgs.-1772021-di-recepimento.html,31,8,00:01:12,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno2022/il-progetto-di-digitalizzazione/perche-scopi-e-obiettivi-della-digitalizzazione.html,31,13,00:01:43,1,"0,00%","6,45%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/strategia/persone.html,31,19,00:01:45,0,"0,00%","19,35%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vi.-nomenclatura-degli-oggetti-digitali/b.-vincoli-nella-nomenclatura.html,30,15,00:00:10,2,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/introduzione.html,30,16,00:00:34,1,"0,00%","6,67%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/lanalisi-dei-processi-end-to-end/processo-4-user-journey-nei-luoghi-della-cultura.html,30,13,00:00:27,1,"0,00%","3,33%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/iv.-metadati/e.-metadati-strutturali.html,29,14,00:00:14,1,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ix.-verifiche-e-collaudi.html,29,13,00:00:04,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/consultazione/cosè-il-dmp-e-a-che-cosa-serve.html,29,13,00:00:37,0,"0,00%","10,34%","0,00 €"
/italia/icdp/icdp-pnd-dmp-docs/it/giugno-2022/cose-il-dmp-e-a-che-cosa-serve.html,29,13,00:00:39,1,"100,00%","6,90%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/giugno-2022/applicazione-dei-modelli-al-patrimonio-culturale-pubblico/i-modelli-di-maturity-assessment-applicati-al-settore-culturale-in-europa.html,29,16,00:00:45,7,"71,43%","41,38%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/contesto-normativo/la-direttiva-20191024-psi-e-il-d.lgs.-2002021-di-recepimento.html,28,15,00:01:23,1,"0,00%","10,71%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/contesto-normativo/il-codice-dei-beni-culturali-e-del-paesaggio.html,28,11,00:00:31,1,"0,00%","3,57%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/crediti.html,28,13,00:01:54,0,"0,00%","17,86%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno2022/visione/obiettivi.html,28,11,00:02:27,1,"0,00%","10,71%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/parole-chiave.html,27,15,00:01:24,0,"0,00%","22,22%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno2022/visione/valori.html,27,13,00:02:42,0,"0,00%","11,11%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/la-definizione-di-prodotti-e-servizi-digitali/servizi-digitali-di-consumo.html,27,11,00:01:25,2,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/possibili-modelli-di-gestione/processo-3-prodotti-e-servizi-a-valore-aggiunto-modello-a-valorizzazione-economica.html,27,14,00:01:45,4,"50,00%","11,11%","0,00 €"
